format.filename,format.nb_streams,format.nb_programs,format.format_name,format.format_long_name,format.start_time,format.duration,format.size,format.bit_rate,format.probe_score,format.tags.creation_time,format.tags.premiere_version,format.tags.major_brand,format.tags.minor_version,format.tags.compatible_brands,format.tags.encoder,stream.index,stream.codec_name,stream.codec_long_name,stream.profile,stream.codec_type,stream.codec_tag_string,stream.codec_tag,stream.width,stream.height,stream.coded_width,stream.coded_height,stream.closed_captions,stream.film_grain,stream.has_b_frames,stream.sample_aspect_ratio,stream.display_aspect_ratio,stream.pix_fmt,stream.level,stream.color_range,stream.color_space,stream.chroma_location,stream.field_order,stream.refs,stream.id,stream.r_frame_rate,stream.avg_frame_rate,stream.time_base,stream.start_pts,stream.start_time,stream.duration_ts,stream.duration,stream.bit_rate,stream.bits_per_raw_sample,stream.nb_frames,stream.disposition.default,stream.disposition.dub,stream.disposition.original,stream.disposition.comment,stream.disposition.lyrics,stream.disposition.karaoke,stream.disposition.forced,stream.disposition.hearing_impaired,stream.disposition.visual_impaired,stream.disposition.clean_effects,stream.disposition.attached_pic,stream.disposition.timed_thumbnails,stream.disposition.captions,stream.disposition.descriptions,stream.disposition.metadata,stream.disposition.dependent,stream.disposition.still_image,stream.tags.creation_time,stream.tags.language,stream.tags.handler_name,stream.tags.vendor_id,stream.tags.encoder
SZTR/video/SZTRA104a07.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,178.2,1805359,81048,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,2280960,178.200000,78610,8,4455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA102b11.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,119.6,881387,58955,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,1530880,119.600000,56498,8,2990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA104a06.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,230.6,1918665,66562,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,2951680,230.600000,64133,8,5765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA104a12.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,178.44,3912283,175399,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,2284032,178.440000,172959,8,4461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA102b05.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,168.68,1202157,57014,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,2159104,168.680000,54573,8,4217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA203b02.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,200.4,592118,23637,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,2565120,200.400000,21204,8,5010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA202a08.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,231.0,1165197,40353,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,2956800,231.000000,37923,8,5775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA203b16.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,154.44,481335,24933,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,1976832,154.440000,22489,8,3861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA101a22.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,152.24,4470980,234943,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,1948672,152.240000,232496,8,3806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA101a20.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,169.36,4955598,234085,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,2167808,169.360000,231642,8,4234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA101a08.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,134.92,4013643,237986,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,1726976,134.920000,235532,8,3373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA203b14.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,203.4,975252,38357,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,2603520,203.400000,35931,8,5085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRN201e.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,900.0,15270259,135735,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,11520000,900.000000,133449,8,22500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA104a04.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,135.4,945480,55862,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,1733120,135.400000,53412,8,3385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA102b13.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,39.2,326606,66654,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,501760,39.200000,64071,8,980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA102b07.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,175.0,1274841,58278,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,2240000,175.000000,55839,8,4375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA104a10.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,181.4,2190094,96586,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,2321920,181.400000,94147,8,4535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA102b06.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,101.0,818258,64812,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,1292800,101.000000,62343,8,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA104a11.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,171.48,2220086,103572,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,2194944,171.480000,101132,8,4287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA104a05.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,122.04,848028,55590,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,1562112,122.040000,53133,8,3051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA102b12.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,138.76,945601,54517,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,1776128,138.760000,52067,8,3469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRN201d.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,1800.0,5277018,23453,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,23040000,1800.000000,21052,8,45000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA203b15.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,232.88,1155164,39682,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,2980864,232.880000,37260,8,5822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA203b01.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,532.0,1866132,28062,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,6809600,532.000000,25653,8,13300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA101a09.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,119.48,3555458,238062,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,1529344,119.480000,235600,8,2987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA101a21.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,112.76,3321702,235665,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,1443328,112.760000,233200,8,2819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA101a19.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,162.4,4739318,233463,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,2078720,162.400000,231019,8,4060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA101a31.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,292.76,8344164,228013,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,3747328,292.760000,225589,8,7319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA101a25.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,245.24,6972210,227441,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,3139072,245.240000,225011,8,6131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA203b05.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,266.6,952556,28583,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,3412480,266.600000,26165,8,6665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA203b11.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,266.6,1584690,47552,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,3412480,266.600000,45134,8,6665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA103a08.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,156.36,1056625,54061,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,2001408,156.360000,51617,8,3909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA104a01.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,512.76,3655223,57028,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,6563328,512.760000,54616,8,12819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA104a15.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,126.12,3617479,229462,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,1614336,126.120000,227004,8,3153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA102b02.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,158.76,1144479,57670,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,2032128,158.760000,55227,8,3969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA104a14.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,161.04,4515477,224315,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,2061312,161.040000,221871,8,4026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA102b03.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,106.56,757534,56871,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,1363968,106.560000,54407,8,2664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA103a09.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,139.88,928289,53090,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,1790464,139.880000,50641,8,3497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRN201a.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,900.0,2135698,18983,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,11520000,900.000000,16578,8,22500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA203b10.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,177.72,760398,34229,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,2274816,177.720000,31791,8,4443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA203b04.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,114.52,379313,26497,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,1465856,114.520000,24037,8,2863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
SZTR/video/SZTRA101a24.mov,1,0,"mov,mp4,m4a,3gp,3g2,mj2",QuickTime / MOV,0.0,192.72,5584180,231804,100,,,qt  ,512,qt  ,Lavf59.27.100,0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High 4:2:2,video,avc1,0x31637661,280,224,280,224,0,0,2,15:16,75:64,yuvj422p,13,pc,bt470bg,left,progressive,1,0x1,25/1,25/1,1/12800,0,0.000000,2466816,192.720000,229367,8,4818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,eng,Apple Video Media Handler,FFMP,Lavc59.37.100 libx264
